concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_DATE,valid_end_DATE,invalid_reason
2000020250,DIGESTIVE MALIGNANCY W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,DIGESTIVE MALIGNANCY W MCC,1970-01-01,2099-12-31,
2000020075,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY,Observation,mimiciv_obs_drgcodes,MS-DRG,,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY,1970-01-01,2099-12-31,
2000020815,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR 9+ FUS W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR 9+ FUS W MCC,1970-01-01,2099-12-31,
2000020770,Seizure,Observation,mimiciv_obs_drgcodes,MS-DRG,,Seizure,1970-01-01,2099-12-31,
2000020130,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W MCC,1970-01-01,2099-12-31,
2000020291,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,1970-01-01,2099-12-31,
2000020352,HIV W MAJOR RELATED CONDITION W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,HIV W MAJOR RELATED CONDITION W MCC,1970-01-01,2099-12-31,
2000020061,Asthma,Observation,mimiciv_obs_drgcodes,MS-DRG,,Asthma,1970-01-01,2099-12-31,
2000020764,REVISION OF HIP OR KNEE REPLACEMENT,Observation,mimiciv_obs_drgcodes,MS-DRG,,REVISION OF HIP OR KNEE REPLACEMENT,1970-01-01,2099-12-31,
2000020375,INFLAMMATORY BOWEL DISEASE W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,INFLAMMATORY BOWEL DISEASE W MCC,1970-01-01,2099-12-31,
2000020422,LIVER TRANSPLANT W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,LIVER TRANSPLANT W/O MCC,1970-01-01,2099-12-31,
2000020654,"OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",1970-01-01,2099-12-31,
2000020510,MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA,Observation,mimiciv_obs_drgcodes,MS-DRG,,MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA,1970-01-01,2099-12-31,
2000020501,MINOR SMALL & LARGE BOWEL PROCEDURES W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,MINOR SMALL & LARGE BOWEL PROCEDURES W MCC,1970-01-01,2099-12-31,
2000020324,HAND PROCEDURES FOR INJURIES,Observation,mimiciv_obs_drgcodes,MS-DRG,,HAND PROCEDURES FOR INJURIES,1970-01-01,2099-12-31,
2000020549,ORBITAL PROCEDURES,Observation,mimiciv_obs_drgcodes,MS-DRG,,ORBITAL PROCEDURES,1970-01-01,2099-12-31,
2000020769,Schizophrenia,Observation,mimiciv_obs_drgcodes,MS-DRG,,Schizophrenia,1970-01-01,2099-12-31,
2000020594,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES W CC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES W CC",1970-01-01,2099-12-31,
2000020552,O.R. PROCEDURES FOR OBESITY W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,O.R. PROCEDURES FOR OBESITY W MCC,1970-01-01,2099-12-31,
2000020222,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,1970-01-01,2099-12-31,
2000020007,ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W/O CC/MCC,1970-01-01,2099-12-31,
2000020299,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",Observation,mimiciv_obs_drgcodes,MS-DRG,,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",1970-01-01,2099-12-31,
2000020246,DIABETES W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,DIABETES W MCC,1970-01-01,2099-12-31,
2000020863,TRANSURETHRAL PROCEDURES W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,TRANSURETHRAL PROCEDURES W MCC,1970-01-01,2099-12-31,
2000020909,VIRAL MENINGITIS W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,VIRAL MENINGITIS W/O CC/MCC,1970-01-01,2099-12-31,
2000020488,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W/O CC/MCC,1970-01-01,2099-12-31,
2000020717,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,1970-01-01,2099-12-31,
2000020668,"PANCREAS, LIVER & SHUNT PROCEDURES WITH COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"PANCREAS, LIVER & SHUNT PROCEDURES WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020366,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",1970-01-01,2099-12-31,
2000020272,"EAR, NOSE, MOUTH & THROAT MALIGNANCY W MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"EAR, NOSE, MOUTH & THROAT MALIGNANCY W MCC",1970-01-01,2099-12-31,
2000020032,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,1970-01-01,2099-12-31,
2000020632,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,1970-01-01,2099-12-31,
2000020442,MAJOR CARDIOVASC PROCEDURES W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,MAJOR CARDIOVASC PROCEDURES W MCC,1970-01-01,2099-12-31,
2000020791,SIMPLE PNEUMONIA & PLEURISY W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,SIMPLE PNEUMONIA & PLEURISY W MCC,1970-01-01,2099-12-31,
2000020706,PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,1970-01-01,2099-12-31,
2000020565,OTHER CARDIOTHORACIC PROCEDURES W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,OTHER CARDIOTHORACIC PROCEDURES W/O CC/MCC,1970-01-01,2099-12-31,
2000020205,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITHOUT MCV DIAGNOSIS,Observation,mimiciv_obs_drgcodes,MS-DRG,,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITHOUT MCV DIAGNOSIS,1970-01-01,2099-12-31,
2000020868,TRAUMATIC INJURY W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,TRAUMATIC INJURY W MCC,1970-01-01,2099-12-31,
2000020820,SPINAL FUSION EXCEPT CERVICAL W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,SPINAL FUSION EXCEPT CERVICAL W/O MCC,1970-01-01,2099-12-31,
2000020624,OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,1970-01-01,2099-12-31,
2000020681,PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W MCC OR 4+ VES/STENTS,Observation,mimiciv_obs_drgcodes,MS-DRG,,PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W MCC OR 4+ VES/STENTS,1970-01-01,2099-12-31,
2000020296,EXTRACRANIAL VASCULAR PROCEDURES WITHOUT CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,EXTRACRANIAL VASCULAR PROCEDURES WITHOUT CC,1970-01-01,2099-12-31,
2000020720,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,1970-01-01,2099-12-31,
2000020243,DENTAL & ORAL DIS EXCEPT EXTRACTIONS & RESTORATIONS AGE >17,Observation,mimiciv_obs_drgcodes,MS-DRG,,DENTAL & ORAL DIS EXCEPT EXTRACTIONS & RESTORATIONS AGE >17,1970-01-01,2099-12-31,
2000020143,CELLULITIS W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CELLULITIS W/O MCC,1970-01-01,2099-12-31,
2000020362,HYPERTENSIVE ENCEPHALOPATHY W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,HYPERTENSIVE ENCEPHALOPATHY W/O CC/MCC,1970-01-01,2099-12-31,
2000020689,PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W CC OR PERIPH NEUROSTIM,Observation,mimiciv_obs_drgcodes,MS-DRG,,PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W CC OR PERIPH NEUROSTIM,1970-01-01,2099-12-31,
2000020398,KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,1970-01-01,2099-12-31,
2000020819,SPINAL FUSION EXCEPT CERVICAL W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,SPINAL FUSION EXCEPT CERVICAL W MCC,1970-01-01,2099-12-31,
2000020413,"LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT COMMON DUCT EXPLORATION WITH COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT COMMON DUCT EXPLORATION WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020260,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,1970-01-01,2099-12-31,
2000020800,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,1970-01-01,2099-12-31,
2000020089,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",1970-01-01,2099-12-31,
2000020129,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W CC,1970-01-01,2099-12-31,
2000020043,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,1970-01-01,2099-12-31,
2000020155,Chest Pain,Observation,mimiciv_obs_drgcodes,MS-DRG,,Chest Pain,1970-01-01,2099-12-31,
2000020571,OTHER CIRCULATORY SYSTEM OPERATING ROOM PROCEDURES,Observation,mimiciv_obs_drgcodes,MS-DRG,,OTHER CIRCULATORY SYSTEM OPERATING ROOM PROCEDURES,1970-01-01,2099-12-31,
2000020391,INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE W MCC,1970-01-01,2099-12-31,
2000020215,"CRANIAL & PERIPHERAL NERVE DISORDERS WITH COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"CRANIAL & PERIPHERAL NERVE DISORDERS WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020084,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,1970-01-01,2099-12-31,
2000020888,URETHRAL STRICTURE,Observation,mimiciv_obs_drgcodes,MS-DRG,,URETHRAL STRICTURE,1970-01-01,2099-12-31,
2000020576,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,1970-01-01,2099-12-31,
2000020702,PERITONEAL ADHESIOLYSIS W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,PERITONEAL ADHESIOLYSIS W/O CC/MCC,1970-01-01,2099-12-31,
2000020805,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W MCC",1970-01-01,2099-12-31,
2000020192,CONCUSSION AGE 0-17,Observation,mimiciv_obs_drgcodes,MS-DRG,,CONCUSSION AGE 0-17,1970-01-01,2099-12-31,
2000020028,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",1970-01-01,2099-12-31,
2000020756,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <96 HRS,Observation,mimiciv_obs_drgcodes,MS-DRG,,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <96 HRS,1970-01-01,2099-12-31,
2000020727,PREMATURITY W/O MAJOR PROBLEMS,Observation,mimiciv_obs_drgcodes,MS-DRG,,PREMATURITY W/O MAJOR PROBLEMS,1970-01-01,2099-12-31,
2000020705,PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,1970-01-01,2099-12-31,
2000020425,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,1970-01-01,2099-12-31,
2000020514,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,1970-01-01,2099-12-31,
2000020894,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC",1970-01-01,2099-12-31,
2000020578,OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,1970-01-01,2099-12-31,
2000020545,NONTRAUMATIC STUPOR & COMA,Observation,mimiciv_obs_drgcodes,MS-DRG,,NONTRAUMATIC STUPOR & COMA,1970-01-01,2099-12-31,
2000020765,REVISION OF HIP OR KNEE REPLACEMENT W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,REVISION OF HIP OR KNEE REPLACEMENT W CC,1970-01-01,2099-12-31,
2000020821,SPINAL FUSIONS EXCEPT CERVICAL WITH CURVATURE OF THE SPINE OR MALIGNANCY,Observation,mimiciv_obs_drgcodes,MS-DRG,,SPINAL FUSIONS EXCEPT CERVICAL WITH CURVATURE OF THE SPINE OR MALIGNANCY,1970-01-01,2099-12-31,
2000020826,SPINAL PROCEDURES WITHOUT CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,SPINAL PROCEDURES WITHOUT CC,1970-01-01,2099-12-31,
2000020879,"TRAUMATIC STUPOR & COMA, COMA >1 HR W/O CC/MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"TRAUMATIC STUPOR & COMA, COMA >1 HR W/O CC/MCC",1970-01-01,2099-12-31,
2000020239,DENTAL EXTRACTIONS & RESTORATIONS,Observation,mimiciv_obs_drgcodes,MS-DRG,,DENTAL EXTRACTIONS & RESTORATIONS,1970-01-01,2099-12-31,
2000020881,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",1970-01-01,2099-12-31,
2000020591,"OTHER DISORDERS OF THE EYE AGE >17 WITHOUT COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"OTHER DISORDERS OF THE EYE AGE >17 WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020803,SKIN GRAFTS FOR INJURIES W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,SKIN GRAFTS FOR INJURIES W/O CC/MCC,1970-01-01,2099-12-31,
2000020268,DISORDERS OF THE BILIARY TRACT W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,DISORDERS OF THE BILIARY TRACT W/O CC/MCC,1970-01-01,2099-12-31,
2000020474,MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,1970-01-01,2099-12-31,
2000020728,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,1970-01-01,2099-12-31,
2000020134,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W/O CC/MCC,1970-01-01,2099-12-31,
2000020793,SIMULTANEOUS PANCREAS/KIDNEY TRANSPLANT,Observation,mimiciv_obs_drgcodes,MS-DRG,,SIMULTANEOUS PANCREAS/KIDNEY TRANSPLANT,1970-01-01,2099-12-31,
2000020703,PERMANENT CARDIAC PACEMAKER IMPLANT W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,PERMANENT CARDIAC PACEMAKER IMPLANT W CC,1970-01-01,2099-12-31,
2000020405,KIDNEY & URINARY TRACT NEOPLASMS W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,KIDNEY & URINARY TRACT NEOPLASMS W MCC,1970-01-01,2099-12-31,
2000020761,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,1970-01-01,2099-12-31,
2000020658,OTHER VASCULAR PROCEDURES WITHOUT COMPLICATIONS AND COMORBIDITIES,Observation,mimiciv_obs_drgcodes,MS-DRG,,OTHER VASCULAR PROCEDURES WITHOUT COMPLICATIONS AND COMORBIDITIES,1970-01-01,2099-12-31,
2000020548,NORMAL NEWBORN,Observation,mimiciv_obs_drgcodes,MS-DRG,,NORMAL NEWBORN,1970-01-01,2099-12-31,
2000020232,CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W/O MCC,1970-01-01,2099-12-31,
2000020902,VENTRICULAR SHUNT PROCEDURES W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,VENTRICULAR SHUNT PROCEDURES W MCC,1970-01-01,2099-12-31,
2000020575,"OTHER DIGESTIVE SYSTEM DIAGNOSES AGE >17 WITHOUT COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"OTHER DIGESTIVE SYSTEM DIAGNOSES AGE >17 WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020071,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM,Observation,mimiciv_obs_drgcodes,MS-DRG,,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM,1970-01-01,2099-12-31,
2000020661,OTHER VASCULAR PROCEDURES W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,OTHER VASCULAR PROCEDURES W/O CC/MCC,1970-01-01,2099-12-31,
2000020201,CONNECTIVE TISSUE DISORDERS W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CONNECTIVE TISSUE DISORDERS W/O CC/MCC,1970-01-01,2099-12-31,
2000020767,RHINOPLASTY,Observation,mimiciv_obs_drgcodes,MS-DRG,,RHINOPLASTY,1970-01-01,2099-12-31,
2000020214,CRANIAL/FACIAL PROCEDURES W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CRANIAL/FACIAL PROCEDURES W/O CC/MCC,1970-01-01,2099-12-31,
2000020165,"CHOLECYSTECTOMY WITH COMMON DUCT EXPLORATION WITHOUT COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"CHOLECYSTECTOMY WITH COMMON DUCT EXPLORATION WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020358,HYPERTENSION W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,HYPERTENSION W/O MCC,1970-01-01,2099-12-31,
2000020072,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W CC,1970-01-01,2099-12-31,
2000020024,ADMIT FOR RENAL DIALYSIS,Observation,mimiciv_obs_drgcodes,MS-DRG,,ADMIT FOR RENAL DIALYSIS,1970-01-01,2099-12-31,
2000020903,VENTRICULAR SHUNT PROCEDURES W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,VENTRICULAR SHUNT PROCEDURES W/O CC/MCC,1970-01-01,2099-12-31,
2000020847,TESTES PROCEDURES W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,TESTES PROCEDURES W/O CC/MCC,1970-01-01,2099-12-31,
2000020349,HIV W EXTENSIVE O.R. PROCEDURE W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,HIV W EXTENSIVE O.R. PROCEDURE W MCC,1970-01-01,2099-12-31,
2000020643,OTHER PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT MCV DIAGNOSIS,Observation,mimiciv_obs_drgcodes,MS-DRG,,OTHER PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT MCV DIAGNOSIS,1970-01-01,2099-12-31,
2000020710,PLEURAL EFFUSION W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,PLEURAL EFFUSION W/O CC/MCC,1970-01-01,2099-12-31,
2000020073,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W MCC,1970-01-01,2099-12-31,
2000020154,CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,Observation,mimiciv_obs_drgcodes,MS-DRG,,CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,1970-01-01,2099-12-31,
2000020905,VIRAL ILLNESS W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,VIRAL ILLNESS W/O MCC,1970-01-01,2099-12-31,
2000020481,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,1970-01-01,2099-12-31,
2000020195,"Concussion, Closed Skull FX Nos, Uncomplicated Intracranial Injury, Coma <1 Hr or No Com",Observation,mimiciv_obs_drgcodes,MS-DRG,,"Concussion, Closed Skull FX Nos, Uncomplicated Intracranial Injury, Coma <1 Hr or No Com",1970-01-01,2099-12-31,
2000020360,HYPERTENSIVE ENCEPHALOPATHY W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,HYPERTENSIVE ENCEPHALOPATHY W CC,1970-01-01,2099-12-31,
2000020534,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,1970-01-01,2099-12-31,
2000020109,CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,1970-01-01,2099-12-31,
2000020459,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS,Observation,mimiciv_obs_drgcodes,MS-DRG,,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS,1970-01-01,2099-12-31,
2000020660,OTHER VASCULAR PROCEDURES W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,OTHER VASCULAR PROCEDURES W MCC,1970-01-01,2099-12-31,
2000020795,SINUS & MASTOID PROCEDURES W CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,SINUS & MASTOID PROCEDURES W CC/MCC,1970-01-01,2099-12-31,
2000020535,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,1970-01-01,2099-12-31,
2000020455,MAJOR ESOPHAGEAL DISORDERS,Observation,mimiciv_obs_drgcodes,MS-DRG,,MAJOR ESOPHAGEAL DISORDERS,1970-01-01,2099-12-31,
